phase,workload,nodes,edges,sample,nanos,allocations,allocated_bytes,peak_live_bytes,retained_bytes,checksum
lifecycle_sdax,partial_startup_failure,2,1,2,40574,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,3,40223,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,4,39778,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,5,40500,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,6,39648,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,7,39481,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,8,40241,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,9,39241,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,10,38945,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,11,39074,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,12,37278,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,13,36648,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,14,36612,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,15,36500,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,16,36259,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,17,36796,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,18,36741,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,19,36093,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,20,36593,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,21,36648,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,22,36685,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,23,36574,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,24,37056,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,25,36556,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,26,36501,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,27,36370,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,28,36130,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,29,36500,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,30,36463,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,31,36074,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,32,36370,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,33,36297,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,34,36037,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,35,36500,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,36,36351,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,37,36611,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,38,36389,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,39,36129,0,0,0,0,8577
lifecycle_sdax_alloc,partial_startup_failure,2,1,0,0,222,21696,11866,0,8577
lifecycle_sdax_alloc,partial_startup_failure,2,1,1,0,222,21696,11866,0,8577
lifecycle_sdax_alloc,partial_startup_failure,2,1,2,0,222,21696,11866,0,8577
lifecycle_sdax_alloc,partial_startup_failure,2,1,3,0,222,21696,11866,0,8577
lifecycle_sdax_alloc,partial_startup_failure,2,1,4,0,222,21696,11866,0,8577
lifecycle_tokio,downstream_cleanup_failure,3,2,0,6314,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,1,6351,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,2,6314,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,3,6203,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,4,6204,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,5,6407,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,6,6482,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,7,6278,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,8,6407,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,9,6334,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,10,6426,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,11,6352,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,12,6500,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,13,6371,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,14,6352,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,15,6426,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,16,6334,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,17,6352,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,18,6500,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,19,6426,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,20,6444,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,21,6333,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,22,6389,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,23,6389,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,24,6407,0,0,0,0,17064
